investor_id,sip_transactions,avg_gap_days,risk_status
INV003093,1,,Normal
INV003095,6,81.2,At Risk
INV003096,1,,Normal
INV003097,4,104.0,At Risk
INV003099,3,114.0,At Risk
INV003100,3,207.5,At Risk
INV003101,4,149.33333333333334,At Risk
INV003102,5,110.0,At Risk
INV003104,2,211.0,At Risk
INV003105,5,98.75,At Risk
INV003106,1,,Normal
INV003108,1,,Normal
INV003109,3,133.0,At Risk
INV003110,3,178.5,At Risk
INV003111,5,86.25,At Risk
INV003112,1,,Normal
INV003113,3,127.5,At Risk
INV003114,1,,Normal
INV003115,1,,Normal
INV003116,2,56.0,At Risk
INV003117,4,136.0,At Risk
INV003118,2,160.0,At Risk
INV003119,4,139.0,At Risk
INV003120,5,92.5,At Risk
INV003121,8,52.142857142857146,At Risk
INV003122,1,,Normal
INV003123,4,80.0,At Risk
INV003124,7,71.5,At Risk
INV003125,3,192.0,At Risk
INV003126,1,,Normal
INV003127,3,226.0,At Risk
INV003128,4,122.66666666666667,At Risk
INV003129,4,124.0,At Risk
INV003130,4,102.66666666666667,At Risk
INV003131,1,,Normal
INV003132,1,,Normal
INV003133,2,135.0,At Risk
INV003134,5,52.75,At Risk
INV003135,1,,Normal
INV003136,2,422.0,At Risk
INV003138,1,,Normal
INV003139,5,41.25,At Risk
INV003140,4,105.0,At Risk
INV003141,4,109.66666666666667,At Risk
INV003143,3,191.5,At Risk
INV003144,4,86.66666666666667,At Risk
INV003145,1,,Normal
INV003146,3,66.0,At Risk
INV003147,2,138.0,At Risk
INV003148,1,,Normal
INV003150,4,59.333333333333336,At Risk
INV003151,3,117.0,At Risk
INV003152,1,,Normal
INV003153,2,357.0,At Risk
INV003154,2,271.0,At Risk
INV003155,1,,Normal
INV003157,1,,Normal
INV003158,1,,Normal
INV003159,3,132.5,At Risk
INV003160,5,115.75,At Risk
INV003161,4,149.66666666666666,At Risk
INV003162,3,64.0,At Risk
INV003163,2,338.0,At Risk
INV003164,1,,Normal
INV003165,2,92.0,At Risk
INV003166,2,75.0,At Risk
INV003167,1,,Normal
INV003168,4,112.33333333333333,At Risk
INV003169,3,206.5,At Risk
INV003170,1,,Normal
INV003171,4,81.33333333333333,At Risk
INV003173,6,55.4,At Risk
INV003174,6,56.6,At Risk
INV003175,1,,Normal
INV003176,1,,Normal
INV003177,1,,Normal
INV003178,3,131.0,At Risk
INV003179,2,124.0,At Risk
INV003181,3,193.5,At Risk
INV003184,2,65.0,At Risk
INV003185,2,378.0,At Risk
INV003188,4,149.0,At Risk
INV003189,3,180.5,At Risk
INV003190,2,386.0,At Risk
INV003191,6,93.8,At Risk
INV003192,7,44.833333333333336,At Risk
INV003193,5,96.75,At Risk
INV003194,2,94.0,At Risk
INV003196,1,,Normal
INV003197,2,326.0,At Risk
INV003198,2,489.0,At Risk
INV003199,1,,Normal
INV003200,4,71.0,At Risk
INV003201,3,138.0,At Risk
INV003202,2,44.0,At Risk
INV003203,4,95.66666666666667,At Risk
INV003204,1,,Normal
INV003205,5,88.75,At Risk
INV003206,3,133.5,At Risk
INV003208,1,,Normal
INV003209,3,74.0,At Risk
INV003210,2,94.0,At Risk
INV003211,4,103.66666666666667,At Risk
INV003212,4,119.66666666666667,At Risk
INV003213,2,20.0,Normal
INV003214,3,187.0,At Risk
INV003215,4,121.66666666666667,At Risk
INV003216,3,171.0,At Risk
INV003217,1,,Normal
INV003218,2,46.0,At Risk
INV003219,5,42.75,At Risk
INV003220,5,68.75,At Risk
INV003221,5,71.5,At Risk
INV003222,3,192.5,At Risk
INV003223,1,,Normal
INV003224,3,2.0,Normal
INV003225,4,129.66666666666666,At Risk
INV003226,3,174.0,At Risk
INV003227,4,152.0,At Risk
INV003228,2,338.0,At Risk
INV003229,2,346.0,At Risk
INV003230,5,105.75,At Risk
INV003231,3,121.5,At Risk
INV003232,6,82.4,At Risk
INV003233,1,,Normal
INV003234,3,14.0,Normal
INV003235,6,91.8,At Risk
INV003236,2,469.0,At Risk
INV003237,2,76.0,At Risk
INV003238,7,76.16666666666667,At Risk
INV003240,1,,Normal
INV003242,4,97.66666666666667,At Risk
INV003243,1,,Normal
INV003244,1,,Normal
INV003246,1,,Normal
INV003247,5,86.25,At Risk
INV003248,4,147.66666666666666,At Risk
INV003249,1,,Normal
INV003250,6,83.8,At Risk
INV003251,4,135.66666666666666,At Risk
INV003253,2,181.0,At Risk
INV003254,1,,Normal
INV003256,3,142.5,At Risk
INV003257,3,102.5,At Risk
INV003258,7,82.83333333333333,At Risk
INV003260,3,201.0,At Risk
INV003261,2,12.0,Normal
INV003262,3,84.0,At Risk
INV003263,2,12.0,Normal
INV003264,3,201.0,At Risk
INV003265,1,,Normal
INV003266,1,,Normal
INV003267,3,41.5,At Risk
INV003268,3,178.0,At Risk
INV003269,2,83.0,At Risk
INV003270,5,48.75,At Risk
INV003271,3,61.0,At Risk
INV003272,1,,Normal
INV003273,2,204.0,At Risk
INV003275,1,,Normal
INV003276,4,41.666666666666664,At Risk
INV003277,3,202.0,At Risk
INV003278,4,35.0,Normal
INV003279,1,,Normal
INV003280,1,,Normal
INV003281,1,,Normal
INV003282,3,121.5,At Risk
INV003284,1,,Normal
INV003285,1,,Normal
INV003286,1,,Normal
INV003287,7,64.5,At Risk
INV003288,9,56.875,At Risk
INV003289,5,98.75,At Risk
INV003291,4,99.0,At Risk
INV003292,1,,Normal
INV003294,5,68.5,At Risk
INV003295,4,138.66666666666666,At Risk
INV003296,5,63.0,At Risk
INV003297,5,71.5,At Risk
INV003298,6,58.4,At Risk
INV003299,1,,Normal
INV003300,1,,Normal
INV003301,1,,Normal
INV003302,1,,Normal
INV003304,2,128.0,At Risk
INV003305,1,,Normal
INV003306,5,108.5,At Risk
INV003308,2,149.0,At Risk
INV003310,5,98.25,At Risk
INV003311,3,220.0,At Risk
INV003312,1,,Normal
INV003313,2,177.0,At Risk
INV003314,2,183.0,At Risk
INV003315,4,129.0,At Risk
INV003316,1,,Normal
INV003317,4,81.33333333333333,At Risk
INV003320,4,108.66666666666667,At Risk
INV003321,3,165.5,At Risk
INV003322,3,104.0,At Risk
INV003323,1,,Normal
INV003324,6,74.0,At Risk
INV003325,3,128.0,At Risk
INV003326,2,276.0,At Risk
INV003327,2,351.0,At Risk
INV003328,1,,Normal
INV003329,5,126.25,At Risk
INV003330,1,,Normal
INV003331,3,116.5,At Risk
INV003332,1,,Normal
INV003334,1,,Normal
INV003335,2,37.0,At Risk
INV003336,1,,Normal
INV003338,3,137.0,At Risk
INV003340,7,82.0,At Risk
INV003341,5,97.0,At Risk
INV003342,7,76.5,At Risk
INV003343,7,63.333333333333336,At Risk
INV003344,6,51.2,At Risk
INV003345,3,76.5,At Risk
INV003346,3,63.5,At Risk
INV003347,2,81.0,At Risk
INV003349,1,,Normal
INV003350,1,,Normal
INV003351,1,,Normal
INV003352,2,399.0,At Risk
INV003353,3,186.5,At Risk
INV003354,7,75.33333333333333,At Risk
INV003355,4,80.66666666666667,At Risk
INV003356,2,239.0,At Risk
INV003357,2,39.0,At Risk
INV003358,1,,Normal
INV003359,5,69.5,At Risk
INV003360,4,90.33333333333333,At Risk
INV003361,2,390.0,At Risk
INV003362,2,92.0,At Risk
INV003363,2,46.0,At Risk
INV003365,2,8.0,Normal
INV003366,5,96.5,At Risk
INV003367,1,,Normal
INV003369,5,84.5,At Risk
INV003370,1,,Normal
INV003371,3,141.0,At Risk
INV003372,4,39.0,At Risk
INV003373,10,55.55555555555556,At Risk
INV003374,2,347.0,At Risk
INV003375,2,191.0,At Risk
INV003376,5,100.0,At Risk
INV003377,5,107.25,At Risk
INV003378,2,17.0,Normal
INV003379,5,102.25,At Risk
INV003380,5,90.0,At Risk
INV003381,8,39.857142857142854,At Risk
INV003382,5,97.5,At Risk
INV003383,1,,Normal
INV003384,1,,Normal
INV003385,3,169.0,At Risk
INV003386,1,,Normal
INV003387,5,104.25,At Risk
INV003388,8,61.42857142857143,At Risk
INV003389,6,76.8,At Risk
INV003390,1,,Normal
INV003391,4,110.0,At Risk
INV003392,2,177.0,At Risk
INV003393,2,107.0,At Risk
INV003394,3,124.0,At Risk
INV003395,4,108.0,At Risk
INV003396,2,280.0,At Risk
INV003397,2,366.0,At Risk
INV003398,4,36.666666666666664,At Risk
INV003399,4,155.66666666666666,At Risk
INV003400,3,24.0,Normal
INV003401,6,57.2,At Risk
INV003402,2,473.0,At Risk
INV003403,2,433.0,At Risk
INV003404,4,140.33333333333334,At Risk
INV003405,2,93.0,At Risk
INV003406,4,115.0,At Risk
INV003407,2,474.0,At Risk
INV003408,5,98.25,At Risk
INV003409,5,65.5,At Risk
INV003410,3,188.0,At Risk
INV003411,7,80.33333333333333,At Risk
INV003412,7,35.666666666666664,At Risk
INV003414,2,297.0,At Risk
INV003415,2,44.0,At Risk
INV003416,2,18.0,Normal
INV003418,1,,Normal
INV003419,7,41.5,At Risk
INV003420,2,137.0,At Risk
INV003421,3,209.0,At Risk
INV003422,1,,Normal
INV003423,2,52.0,At Risk
INV003424,5,70.5,At Risk
INV003426,3,36.0,At Risk
INV003427,3,59.5,At Risk
INV003428,5,107.75,At Risk
INV003429,4,66.0,At Risk
INV003430,1,,Normal
INV003431,2,129.0,At Risk
INV003432,1,,Normal
INV003433,1,,Normal
INV003435,3,66.0,At Risk
INV003436,5,89.25,At Risk
INV003437,5,103.25,At Risk
INV003438,5,52.75,At Risk
INV003439,1,,Normal
INV003441,2,194.0,At Risk
INV003443,2,250.0,At Risk
INV003444,1,,Normal
INV003445,1,,Normal
INV003448,5,94.25,At Risk
INV003449,6,72.6,At Risk
INV003450,2,48.0,At Risk
INV003452,1,,Normal
INV003453,2,101.0,At Risk
INV003454,2,332.0,At Risk
INV003455,4,69.66666666666667,At Risk
INV003457,2,267.0,At Risk
INV003458,2,273.0,At Risk
INV003459,6,89.2,At Risk
INV003460,4,108.33333333333333,At Risk
INV003461,1,,Normal
INV003462,3,158.0,At Risk
INV003463,3,92.5,At Risk
INV003465,1,,Normal
INV003466,1,,Normal
INV003467,2,216.0,At Risk
INV003469,5,70.0,At Risk
INV003471,2,89.0,At Risk
INV003473,1,,Normal
INV003476,2,166.0,At Risk
INV003477,3,141.5,At Risk
INV003478,1,,Normal
INV003479,3,90.0,At Risk
INV003480,6,59.4,At Risk
INV003483,1,,Normal
INV003484,1,,Normal
INV003485,1,,Normal
INV003486,1,,Normal
INV003487,5,94.0,At Risk
INV003488,1,,Normal
INV003490,1,,Normal
INV003491,3,133.5,At Risk
INV003492,2,170.0,At Risk
INV003493,1,,Normal
INV003494,5,71.25,At Risk
INV003495,2,334.0,At Risk
INV003496,6,87.2,At Risk
INV003497,1,,Normal
INV003499,1,,Normal
INV003500,2,48.0,At Risk
INV003502,1,,Normal
INV003503,5,96.5,At Risk
INV003505,7,85.33333333333333,At Risk
INV003506,3,196.0,At Risk
INV003507,1,,Normal
INV003509,3,96.5,At Risk
INV003511,4,116.0,At Risk
INV003512,3,214.5,At Risk
INV003513,2,12.0,Normal
INV003514,4,125.0,At Risk
INV003515,1,,Normal
INV003516,1,,Normal
INV003517,2,101.0,At Risk
INV003518,5,73.75,At Risk
INV003519,1,,Normal
INV003521,3,9.0,Normal
INV003524,5,72.75,At Risk
INV003525,5,94.25,At Risk
INV003526,5,50.25,At Risk
INV003527,2,11.0,Normal
INV003528,2,214.0,At Risk
INV003529,1,,Normal
INV003530,1,,Normal
INV003531,6,73.8,At Risk
INV003532,2,231.0,At Risk
INV003533,6,75.8,At Risk
INV003534,3,91.0,At Risk
INV003535,3,94.0,At Risk
INV003536,7,71.83333333333333,At Risk
INV003537,4,155.66666666666666,At Risk
INV003538,2,1.0,Normal
INV003539,5,111.75,At Risk
INV003540,4,106.33333333333333,At Risk
INV003541,4,132.0,At Risk
INV003542,2,503.0,At Risk
INV003543,7,58.833333333333336,At Risk
INV003544,1,,Normal
INV003545,3,57.0,At Risk
INV003546,4,137.33333333333334,At Risk
INV003549,2,11.0,Normal
INV003550,1,,Normal
INV003551,1,,Normal
INV003552,3,214.5,At Risk
INV003553,7,61.166666666666664,At Risk
INV003554,6,77.8,At Risk
INV003555,2,61.0,At Risk
INV003556,2,117.0,At Risk
INV003557,3,110.5,At Risk
INV003558,2,37.0,At Risk
INV003560,2,21.0,Normal
INV003561,6,93.0,At Risk
INV003562,2,183.0,At Risk
INV003563,6,88.8,At Risk
INV003564,3,80.0,At Risk
INV003565,3,122.5,At Risk
INV003566,5,83.0,At Risk
INV003567,4,148.33333333333334,At Risk
INV003568,7,37.0,At Risk
INV003569,2,67.0,At Risk
INV003570,2,356.0,At Risk
INV003571,3,202.5,At Risk
INV003572,3,58.5,At Risk
INV003573,3,170.5,At Risk
INV003574,3,134.5,At Risk
INV003575,1,,Normal
INV003578,1,,Normal
INV003579,4,134.0,At Risk
INV003580,4,103.66666666666667,At Risk
INV003581,4,135.33333333333334,At Risk
INV003582,5,86.25,At Risk
INV003584,2,284.0,At Risk
INV003586,4,72.33333333333333,At Risk
INV003587,4,27.333333333333332,Normal
INV003588,2,194.0,At Risk
INV003589,2,19.0,Normal
INV003590,2,237.0,At Risk
INV003591,4,149.0,At Risk
INV003592,4,56.333333333333336,At Risk
INV003593,3,128.0,At Risk
INV003594,2,369.0,At Risk
INV003595,3,144.5,At Risk
INV003596,2,166.0,At Risk
INV003597,7,67.83333333333333,At Risk
INV003598,3,135.0,At Risk
INV003599,5,53.75,At Risk
INV003600,2,113.0,At Risk
INV003601,1,,Normal
INV003602,5,99.75,At Risk
INV003603,2,47.0,At Risk
INV003604,3,190.0,At Risk
INV003605,3,224.5,At Risk
INV003606,4,95.0,At Risk
INV003607,2,53.0,At Risk
INV003608,4,91.33333333333333,At Risk
INV003609,3,94.0,At Risk
INV003610,2,76.0,At Risk
INV003611,4,90.0,At Risk
INV003612,2,83.0,At Risk
INV003613,2,227.0,At Risk
INV003614,4,141.66666666666666,At Risk
INV003615,3,179.5,At Risk
INV003616,2,180.0,At Risk
INV003617,1,,Normal
INV003618,2,42.0,At Risk
INV003619,3,241.5,At Risk
INV003620,1,,Normal
INV003621,2,299.0,At Risk
INV003622,1,,Normal
INV003623,1,,Normal
INV003624,3,155.0,At Risk
INV003625,5,61.5,At Risk
INV003626,6,87.6,At Risk
INV003627,3,34.0,Normal
INV003630,2,132.0,At Risk
INV003631,1,,Normal
INV003632,1,,Normal
INV003633,4,128.66666666666666,At Risk
INV003634,4,95.33333333333333,At Risk
INV003636,3,189.5,At Risk
INV003637,5,52.5,At Risk
INV003638,5,49.25,At Risk
INV003639,1,,Normal
INV003640,2,170.0,At Risk
INV003641,2,110.0,At Risk
INV003642,3,27.0,Normal
INV003643,4,92.66666666666667,At Risk
INV003644,3,40.5,At Risk
INV003645,4,86.66666666666667,At Risk
INV003646,1,,Normal
INV003647,5,103.75,At Risk
INV003648,3,142.5,At Risk
INV003649,5,102.75,At Risk
INV003650,1,,Normal
INV003651,3,152.0,At Risk
INV003653,3,178.0,At Risk
INV003654,1,,Normal
INV003655,2,237.0,At Risk
INV003656,3,96.5,At Risk
INV003657,1,,Normal
INV003658,2,306.0,At Risk
INV003659,3,91.5,At Risk
INV003660,4,94.33333333333333,At Risk
INV003661,5,88.75,At Risk
INV003662,4,136.66666666666666,At Risk
INV003663,5,97.0,At Risk
INV003664,1,,Normal
INV003666,5,74.25,At Risk
INV003669,3,92.5,At Risk
INV003670,3,172.0,At Risk
INV003671,7,49.166666666666664,At Risk
INV003672,5,105.25,At Risk
INV003673,3,84.5,At Risk
INV003674,5,76.25,At Risk
INV003675,5,94.75,At Risk
INV003676,1,,Normal
INV003677,3,183.5,At Risk
INV003678,4,47.666666666666664,At Risk
INV003679,1,,Normal
INV003680,4,137.0,At Risk
INV003681,2,97.0,At Risk
INV003682,2,380.0,At Risk
INV003683,2,222.0,At Risk
INV003684,3,49.5,At Risk
INV003685,3,183.0,At Risk
INV003686,6,65.2,At Risk
INV003687,2,87.0,At Risk
INV003688,1,,Normal
INV003689,4,152.0,At Risk
INV003691,6,98.8,At Risk
INV003693,3,135.5,At Risk
INV003694,1,,Normal
INV003695,4,128.0,At Risk
INV003696,2,323.0,At Risk
INV003697,5,102.75,At Risk
INV003698,7,49.0,At Risk
INV003699,1,,Normal
INV003700,2,238.0,At Risk
INV003703,2,459.0,At Risk
INV003705,5,105.75,At Risk
INV003707,2,180.0,At Risk
INV003708,5,60.0,At Risk
INV003709,2,443.0,At Risk
INV003710,1,,Normal
INV003711,2,9.0,Normal
INV003712,5,102.5,At Risk
INV003713,4,31.0,Normal
INV003714,4,152.33333333333334,At Risk
INV003715,2,356.0,At Risk
INV003716,1,,Normal
INV003717,7,76.0,At Risk
INV003718,2,181.0,At Risk
INV003719,2,270.0,At Risk
INV003720,5,44.25,At Risk
INV003722,4,144.0,At Risk
INV003723,3,188.5,At Risk
INV003724,4,102.33333333333333,At Risk
INV003725,1,,Normal
INV003726,1,,Normal
INV003727,1,,Normal
INV003728,3,163.0,At Risk
INV003730,1,,Normal
INV003731,8,53.42857142857143,At Risk
INV003732,7,57.0,At Risk
INV003733,4,79.33333333333333,At Risk
INV003734,2,396.0,At Risk
INV003735,3,22.0,Normal
INV003736,5,67.5,At Risk
INV003737,5,120.5,At Risk
INV003738,3,149.5,At Risk
INV003739,3,175.0,At Risk
INV003740,4,35.666666666666664,At Risk
INV003741,2,224.0,At Risk
INV003742,3,147.0,At Risk
INV003743,2,269.0,At Risk
INV003744,6,97.0,At Risk
INV003745,6,62.4,At Risk
INV003746,1,,Normal
INV003747,2,158.0,At Risk
INV003748,4,71.66666666666667,At Risk
INV003749,2,157.0,At Risk
INV003750,1,,Normal
INV003751,1,,Normal
INV003752,1,,Normal
INV003754,1,,Normal
INV003755,1,,Normal
INV003756,5,95.75,At Risk
INV003757,2,160.0,At Risk
INV003758,1,,Normal
INV003759,4,142.33333333333334,At Risk
INV003760,1,,Normal
INV003761,2,162.0,At Risk
INV003762,4,120.66666666666667,At Risk
INV003763,1,,Normal
INV003764,1,,Normal
INV003765,2,53.0,At Risk
INV003766,4,124.66666666666667,At Risk
INV003767,3,142.5,At Risk
INV003769,4,70.33333333333333,At Risk
INV003770,1,,Normal
INV003771,2,409.0,At Risk
INV003772,2,368.0,At Risk
INV003773,3,181.5,At Risk
INV003775,3,183.0,At Risk
INV003776,1,,Normal
INV003778,5,102.75,At Risk
INV003779,2,156.0,At Risk
INV003780,2,101.0,At Risk
INV003781,4,92.33333333333333,At Risk
INV003782,6,90.6,At Risk
INV003783,6,90.2,At Risk
INV003784,1,,Normal
INV003785,1,,Normal
INV003786,1,,Normal
INV003787,3,15.5,Normal
INV003788,3,220.0,At Risk
INV003789,4,62.333333333333336,At Risk
INV003790,1,,Normal
INV003791,6,79.0,At Risk
INV003792,3,85.5,At Risk
INV003793,2,351.0,At Risk
INV003794,9,48.125,At Risk
INV003795,5,69.25,At Risk
INV003796,1,,Normal
INV003797,5,117.5,At Risk
INV003798,4,117.0,At Risk
INV003799,3,200.0,At Risk
INV003800,1,,Normal
INV003801,2,262.0,At Risk
INV003803,5,114.5,At Risk
INV003804,2,102.0,At Risk
INV003805,3,50.0,At Risk
INV003806,2,60.0,At Risk
INV003807,1,,Normal
INV003808,7,68.5,At Risk
INV003809,4,118.33333333333333,At Risk
INV003810,6,84.6,At Risk
INV003811,4,155.0,At Risk
INV003812,4,73.33333333333333,At Risk
INV003813,2,97.0,At Risk
INV003814,1,,Normal
INV003815,5,107.5,At Risk
INV003816,2,134.0,At Risk
INV003817,4,143.0,At Risk
INV003818,1,,Normal
INV003819,1,,Normal
INV003820,2,247.0,At Risk
INV003821,3,172.0,At Risk
INV003822,5,50.75,At Risk
INV003823,2,76.0,At Risk
INV003824,5,93.5,At Risk
INV003825,2,370.0,At Risk
INV003826,2,77.0,At Risk
INV003828,3,94.5,At Risk
INV003829,2,172.0,At Risk
INV003830,4,115.66666666666667,At Risk
INV003832,4,138.0,At Risk
INV003833,2,129.0,At Risk
INV003834,2,244.0,At Risk
INV003835,3,138.5,At Risk
INV003836,2,222.0,At Risk
INV003837,1,,Normal
INV003838,3,159.5,At Risk
INV003841,2,35.0,Normal
INV003842,2,313.0,At Risk
INV003843,1,,Normal
INV003844,4,145.0,At Risk
INV003845,1,,Normal
INV003846,3,226.5,At Risk
INV003847,4,140.66666666666666,At Risk
INV003848,5,67.5,At Risk
INV003849,2,192.0,At Risk
INV003851,4,117.66666666666667,At Risk
INV003852,1,,Normal
INV003853,4,133.0,At Risk
INV003854,2,167.0,At Risk
INV003855,3,157.0,At Risk
INV003856,1,,Normal
INV003857,6,41.6,At Risk
INV003858,1,,Normal
INV003859,2,261.0,At Risk
INV003860,5,124.5,At Risk
INV003861,1,,Normal
INV003862,2,123.0,At Risk
INV003864,1,,Normal
INV003865,3,129.5,At Risk
INV003866,1,,Normal
INV003867,2,44.0,At Risk
INV003868,3,49.5,At Risk
INV003869,1,,Normal
INV003870,5,81.0,At Risk
INV003871,3,150.0,At Risk
INV003872,2,158.0,At Risk
INV003873,1,,Normal
INV003874,4,88.33333333333333,At Risk
INV003876,4,144.0,At Risk
INV003877,2,77.0,At Risk
INV003882,3,57.5,At Risk
INV003883,3,52.5,At Risk
INV003884,1,,Normal
INV003885,1,,Normal
INV003887,5,92.75,At Risk
INV003888,5,98.0,At Risk
INV003889,3,218.0,At Risk
INV003890,2,34.0,Normal
INV003891,1,,Normal
INV003892,2,193.0,At Risk
INV003893,1,,Normal
INV003894,7,73.16666666666667,At Risk
INV003895,1,,Normal
INV003896,2,177.0,At Risk
INV003898,2,238.0,At Risk
INV003899,4,102.0,At Risk
INV003900,1,,Normal
INV003901,5,72.5,At Risk
INV003902,5,113.75,At Risk
INV003903,3,135.0,At Risk
INV003904,2,365.0,At Risk
INV003906,1,,Normal
INV003907,3,156.0,At Risk
INV003908,5,90.0,At Risk
INV003909,5,78.25,At Risk
INV003910,4,127.0,At Risk
INV003911,3,112.0,At Risk
INV003912,3,184.5,At Risk
INV003914,1,,Normal
INV003915,1,,Normal
INV003916,4,115.33333333333333,At Risk
INV003918,7,49.666666666666664,At Risk
INV003919,2,185.0,At Risk
INV003920,4,143.0,At Risk
INV003922,3,63.0,At Risk
INV003923,1,,Normal
INV003925,2,14.0,Normal
INV003926,4,87.0,At Risk
INV003927,1,,Normal
INV003928,1,,Normal
INV003929,3,67.0,At Risk
INV003930,1,,Normal
INV003931,3,168.5,At Risk
INV003934,2,156.0,At Risk
INV003935,1,,Normal
INV003936,6,78.6,At Risk
INV003937,2,24.0,Normal
INV003938,4,68.33333333333333,At Risk
INV003940,5,91.25,At Risk
INV003941,1,,Normal
INV003942,3,123.0,At Risk
INV003943,2,49.0,At Risk
INV003944,1,,Normal
INV003945,4,116.66666666666667,At Risk
INV003946,2,397.0,At Risk
INV003947,3,146.5,At Risk
INV003948,2,39.0,At Risk
INV003949,1,,Normal
INV003950,2,83.0,At Risk
INV003951,4,106.33333333333333,At Risk
INV003952,2,81.0,At Risk
INV003953,1,,Normal
INV003954,1,,Normal
INV003956,2,271.0,At Risk
INV003957,7,74.83333333333333,At Risk
INV003958,6,94.2,At Risk
INV003959,1,,Normal
INV003960,2,270.0,At Risk
INV003961,7,55.833333333333336,At Risk
INV003962,3,141.5,At Risk
INV003964,2,17.0,Normal
INV003966,2,154.0,At Risk
INV003967,4,93.66666666666667,At Risk
INV003968,4,58.666666666666664,At Risk
INV003970,6,86.6,At Risk
INV003972,3,130.5,At Risk
INV003973,4,138.66666666666666,At Risk
INV003974,7,71.83333333333333,At Risk
INV003975,3,184.5,At Risk
INV003976,2,160.0,At Risk
INV003977,3,121.5,At Risk
INV003978,2,130.0,At Risk
INV003979,4,86.0,At Risk
INV003980,2,244.0,At Risk
INV003981,3,73.5,At Risk
INV003982,5,93.25,At Risk
INV003983,4,121.66666666666667,At Risk
INV003985,1,,Normal
INV003986,3,176.5,At Risk
INV003987,4,102.0,At Risk
INV003988,1,,Normal
INV003989,5,101.75,At Risk
INV003990,2,369.0,At Risk
INV003992,2,9.0,Normal
INV003993,2,100.0,At Risk
INV003995,2,175.0,At Risk
INV003996,3,193.0,At Risk
INV003997,3,160.5,At Risk
INV003998,1,,Normal
INV003999,1,,Normal
INV004001,2,257.0,At Risk
INV004002,3,163.0,At Risk
INV004003,5,63.25,At Risk
INV004004,2,362.0,At Risk
INV004005,4,100.66666666666667,At Risk
INV004006,5,37.75,At Risk
INV004007,2,14.0,Normal
INV004008,1,,Normal
INV004009,2,342.0,At Risk
INV004010,1,,Normal
INV004011,3,160.5,At Risk
INV004013,1,,Normal
INV004014,2,93.0,At Risk
INV004015,5,90.0,At Risk
INV004016,2,83.0,At Risk
INV004017,4,77.33333333333333,At Risk
INV004018,2,18.0,Normal
INV004019,3,160.0,At Risk
INV004022,2,354.0,At Risk
INV004024,7,33.166666666666664,Normal
INV004025,3,145.5,At Risk
INV004026,2,29.0,Normal
INV004027,2,225.0,At Risk
INV004028,5,76.25,At Risk
INV004030,3,186.0,At Risk
INV004032,4,110.33333333333333,At Risk
INV004033,6,90.0,At Risk
INV004034,1,,Normal
INV004035,1,,Normal
INV004036,5,77.0,At Risk
INV004037,2,49.0,At Risk
INV004038,5,67.75,At Risk
INV004040,3,185.0,At Risk
INV004041,2,415.0,At Risk
INV004042,3,96.0,At Risk
INV004043,2,37.0,At Risk
INV004044,3,157.0,At Risk
INV004045,2,108.0,At Risk
INV004047,1,,Normal
INV004048,1,,Normal
INV004049,5,80.75,At Risk
INV004050,4,130.66666666666666,At Risk
INV004051,5,107.0,At Risk
INV004052,4,29.0,Normal
INV004053,1,,Normal
INV004054,3,65.0,At Risk
INV004056,1,,Normal
INV004057,2,17.0,Normal
INV004058,3,105.0,At Risk
INV004059,1,,Normal
INV004060,1,,Normal
INV004061,1,,Normal
INV004062,2,35.0,Normal
INV004063,4,38.333333333333336,At Risk
INV004064,8,47.285714285714285,At Risk
INV004065,3,47.5,At Risk
INV004066,3,201.5,At Risk
INV004067,4,109.66666666666667,At Risk
INV004068,1,,Normal
INV004069,3,194.0,At Risk
INV004070,5,19.5,Normal
INV004071,2,134.0,At Risk
INV004072,1,,Normal
INV004073,2,96.0,At Risk
INV004075,2,21.0,Normal
INV004076,1,,Normal
INV004077,1,,Normal
INV004078,5,66.75,At Risk
INV004079,3,113.5,At Risk
INV004080,4,130.66666666666666,At Risk
INV004081,1,,Normal
INV004082,1,,Normal
INV004083,1,,Normal
INV004084,4,102.33333333333333,At Risk
INV004085,3,98.0,At Risk
INV004086,1,,Normal
INV004087,4,77.33333333333333,At Risk
INV004088,2,477.0,At Risk
INV004089,7,65.66666666666667,At Risk
INV004090,2,180.0,At Risk
INV004091,5,97.25,At Risk
INV004092,1,,Normal
INV004094,2,226.0,At Risk
INV004095,2,115.0,At Risk
INV004096,6,52.4,At Risk
INV004097,1,,Normal
INV004098,2,56.0,At Risk
INV004099,4,112.0,At Risk
INV004100,9,43.5,At Risk
INV004101,2,239.0,At Risk
INV004102,3,130.5,At Risk
INV004103,2,34.0,Normal
INV004104,4,141.66666666666666,At Risk
INV004105,2,188.0,At Risk
INV004107,1,,Normal
INV004108,3,54.5,At Risk
INV004109,2,157.0,At Risk
INV004110,5,99.0,At Risk
INV004111,2,229.0,At Risk
INV004112,3,98.5,At Risk
INV004114,3,94.5,At Risk
INV004115,1,,Normal
INV004116,1,,Normal
INV004117,3,22.0,Normal
INV004118,3,149.0,At Risk
INV004119,2,253.0,At Risk
INV004120,1,,Normal
INV004121,2,24.0,Normal
INV004124,4,115.0,At Risk
INV004125,3,36.5,At Risk
INV004126,1,,Normal
INV004127,3,244.5,At Risk
INV004128,6,99.0,At Risk
INV004130,5,98.5,At Risk
INV004131,2,319.0,At Risk
INV004132,3,195.5,At Risk
